"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6"
"PH_TB_12.sorted.bam","12","TB",0.003788,0,0.016584,0.001846,0,0.01035,0.488625,0.451895,0.5249,0.030308,0.002564,0.058266,0.464833,0.419122,0.497089,0.0106,1e-06,0.039448,9e-04,0,0.009983,0.00052,0,0.006139,0.000545,0,0.006202,0.001092,0,0.012033,0.000395,0,0.004526,0.125744,0.080642,0.171985,0.000851,0,0.00985,0.000339,0,0.004103,0.000763,0,0.008913,0.024484,0,0.054616,0.001722,0,0.017888,0.00097,0,0.012279,0.722183,0.638181,0.80385,0.009048,0,0.068791,0.093852,0.000793,0.146217,0.001592,0,0.015552,0.000378,0,0.0048,0.001329,0,0.017093,0.000647,0,0.007799,0.008037,0,0.065265,0.004608,0,0.030966
"PH_TB_1.sorted.bam","1","TB",0.007377,1e-06,0.027442,0.00423,0,0.019087,0.4626,0.425862,0.501888,0.03284,0.00368,0.062634,0.489361,0.448451,0.520729,0.003592,0,0.019198,0.002393,0,0.021503,0.001701,0,0.017209,0.000642,0,0.007653,0.000853,0,0.009766,0.000937,0,0.009853,0.172825,0.121247,0.223821,0.002174,0,0.022677,0.001647,0,0.017393,0.002341,0,0.028087,0.009067,0,0.051022,0.003815,0,0.034735,0.002466,0,0.02498,0.574649,0.485399,0.670484,0.040403,0,0.10223,0.177283,0.116129,0.229331,0.001426,0,0.016005,0.000425,0,0.005106,0.000772,0,0.009186,0.000981,0,0.010023,0.002823,0,0.029184,0.000378,0,0.004198
"PH_TB_2.sorted.bam","2","TB",0.004976,0,0.018467,0.003286,0,0.016271,0.483456,0.450124,0.514998,0.019162,5.2e-05,0.048562,0.487302,0.456255,0.51659,0.001819,0,0.009632,0.001082,0,0.011152,0.001172,0,0.012954,0.001047,0,0.012029,0.000855,0,0.009348,0.000654,0,0.008275,0.144281,0.099815,0.189677,0.002426,0,0.024846,0.001634,0,0.018943,0.002246,0,0.026797,0.012463,0,0.045709,0.002755,0,0.026478,0.000635,0,0.007522,0.674229,0.604694,0.746709,0.006142,0,0.048784,0.145086,0.092682,0.19099,0.00058,0,0.006886,0.000385,0,0.004588,0.000365,0,0.003677,0.00095,0,0.009721,0.000669,0,0.007481,0.000344,0,0.003837
"PH_TB_3.sorted.bam","3","TB",0.016796,6.8e-05,0.040126,0.003332,0,0.016624,0.439911,0.40264,0.47621,0.049178,0.023924,0.075401,0.480954,0.447504,0.51129,0.009828,1e-06,0.033374,0.006703,0,0.034455,0.002385,0,0.023808,0.000673,0,0.008212,0.000946,0,0.010937,0.000381,0,0.004381,0.149111,0.100903,0.198958,0.001099,0,0.012624,0.000378,0,0.003983,0.000776,0,0.008482,0.023131,0,0.054621,0.013116,0,0.064483,0.001673,0,0.018663,0.578507,0.486301,0.66808,0.049283,0,0.11805,0.158472,0.106183,0.20683,0.002639,0,0.028665,0.000502,0,0.005798,0.000991,0,0.01304,0.000558,0,0.006566,0.002384,0,0.027041,0.006291,0,0.030358
"PH_TB_4.sorted.bam","4","TB",0.00263,0,0.015817,0.063553,0.045425,0.08214,0.306626,0.273063,0.337625,0.068794,0.050365,0.09188,0.437757,0.418232,0.466803,0.120639,0.093048,0.149268,0.000114,0,0.001318,0.000188,0,0.002142,0.000131,0,0.00159,0.000619,0,0.007544,0.017951,0,0.122498,0.000222,0,0.002488,0.002823,0,0.029793,0.099397,0,0.153717,0.000947,0,0.010552,0.000115,0,0.001336,0.000964,0,0.010913,0.008954,0,0.069708,0.592941,0.461336,0.668887,0.033363,0,0.147745,0.000132,0,0.001309,0.000438,0,0.004779,0.000354,0,0.004387,0.000351,0,0.004056,0.000828,0,0.010496,0.239028,0.183231,0.296058,0.00014,0,0.001639
"PH_TB_6.sorted.bam","6","TB",0.001967,0,0.011068,0.003717,0,0.018747,0.469644,0.434759,0.512358,0.054263,0.031282,0.079623,0.465071,0.417717,0.49483,0.005338,0,0.027249,0.00052,0,0.00649,0.000563,0,0.0062,0.00089,0,0.009496,0.000295,0,0.003398,0.000695,0,0.007567,0.138502,0.099664,0.17885,0.000348,0,0.004033,0.000749,0,0.008787,0.000429,0,0.005314,0.01396,0,0.038583,0.001334,0,0.014953,0.003229,0,0.031116,0.660083,0.582761,0.75273,0.078516,0.032355,0.126227,0.089708,0,0.138342,0.000354,0,0.003936,0.000416,0,0.004827,0.000781,0,0.0092,0.000565,0,0.006506,0.007563,0,0.052528,0.000499,0,0.005594
"PH_TB_7.sorted.bam","7","TB",0.001948,0,0.011262,0.102153,0.078087,0.128334,0.388624,0.35377,0.423547,0.057576,0.034279,0.084397,0.447564,0.410039,0.481098,0.002135,0,0.012314,0.00064,0,0.008067,0.000399,0,0.004609,0.002564,0,0.022206,0.000626,0,0.007218,0.011166,0,0.112513,0.08246,0,0.131353,0.000585,0,0.007026,0.001496,0,0.016323,0.011065,0,0.076485,0.003295,0,0.034248,0.000496,0,0.005528,0.185128,0.103233,0.240661,0.588964,0.50641,0.676018,0.095152,0.031649,0.152939,0.012446,0,0.072966,0.000511,0,0.005893,0.000989,0,0.010983,0.000509,0,0.005545,0.000263,0,0.003111,0.000495,0,0.00572,0.000752,0,0.008676
"PH_TB_8.sorted.bam","8","TB",0.001843,0,0.011177,0.005466,0,0.021005,0.459881,0.422648,0.495928,0.040272,0.016868,0.067604,0.489102,0.452434,0.520111,0.003436,0,0.02014,0.000548,0,0.006466,0.000355,0,0.003926,0.003665,0,0.019067,0.000263,0,0.003115,0.000699,0,0.008957,0.162946,0.11707,0.210878,0.000482,0,0.005812,0.000907,0,0.011086,0.000812,0,0.00899,0.019782,0,0.050222,0.001006,0,0.012407,0.0011,0,0.012723,0.59147,0.50555,0.672226,0.037829,0,0.098942,0.171772,0.11273,0.221911,0.000484,0,0.005479,0.00054,0,0.006015,0.000625,0,0.007966,0.000951,0,0.011918,0.003254,0,0.03569,0.000509,0,0.005597
"PH_TB_9.sorted.bam","9","TB",0.162042,0.131526,0.194167,0.119023,0.092137,0.149815,0.161796,0.129595,0.203054,0.040944,0.018077,0.065056,0.424134,0.322227,0.464373,0.092061,0.057507,0.1397,0.000158,0,0.001851,0.001685,0,0.022123,0.000123,0,0.001484,0.06564,0,0.261284,0.001983,0,0.02305,0.000109,0,0.001252,0.07771,0.022578,0.128473,0.002423,0,0.025526,0.000273,0,0.002907,7.1e-05,0,0.000793,0.178351,0,0.259322,0.231299,0.173496,0.294104,0.255027,0.11693,0.339099,0.000996,0,0.013003,0.00013,0,0.001496,0.000383,0,0.004331,0.000408,0,0.004737,0.000451,0,0.005331,0.000343,0,0.003911,0.182334,0.113434,0.277874,0.000102,0,0.00121
"PH_WC_10.sorted.bam","10","WC",0.036469,0.011293,0.066931,0.055095,0.025741,0.084295,0.036311,0.006046,0.064045,0.007663,1e-06,0.025759,0.483903,0.45231,0.519254,0.380559,0.343232,0.42736,0.00201,0,0.021803,0.000543,0,0.006675,0.000416,0,0.004394,0.014208,0,0.070171,0.001224,0,0.013947,0.016275,0,0.049251,0.004726,0,0.038037,0.001048,0,0.012802,0.00108,0,0.013584,0.000406,0,0.004751,0.047929,0,0.118591,0.103378,0.001783,0.163993,0.019043,0,0.107425,0.005159,0,0.035709,0.026786,0,0.099415,0.001511,0,0.019924,0.003166,0,0.048839,0.004518,0,0.042571,0.002501,0,0.024252,0.738725,0.656147,0.817024,0.005349,0,0.035224
"PH_WC_11.sorted.bam","11","WC",0.032633,0.008462,0.056212,0.027572,0.002652,0.056401,0.055293,0.025603,0.083695,0.0061,1e-06,0.019643,0.473798,0.435069,0.493442,0.404604,0.364123,0.454396,0.000939,0,0.010585,0.0076,0,0.047752,0.006147,0,0.032832,0.012477,0,0.089713,0.003144,0,0.030271,0.000304,0,0.002982,0.002033,0,0.020234,0.002367,0,0.023474,0.001723,0,0.019385,0.001352,0,0.012058,0.038358,0,0.097267,0.023165,0,0.097878,0.089978,0,0.157987,0.00122,0,0.014683,0.003158,0,0.034546,0.002921,0,0.035199,0.006576,0,0.046051,0.002657,0,0.029973,0.002152,0,0.020916,0.788559,0.700597,0.895553,0.003171,0,0.029077
"PH_WC_1.sorted.bam","1","WC",0.012124,2e-06,0.032719,0.025678,0.005192,0.049566,0.083626,0.054713,0.110921,0.002622,0,0.013495,0.470577,0.450393,0.487214,0.405372,0.374246,0.437452,0.001072,0,0.01355,0.004589,0,0.041859,0.012978,0,0.044626,0.002081,0,0.021274,0.00149,0,0.01931,0.000597,0,0.006935,0.001114,0,0.011764,0.000537,0,0.006421,0.00041,0,0.004949,0.001068,0,0.010031,0.001679,0,0.019787,0.003679,0,0.035277,0.160695,0.101002,0.217086,0.000462,0,0.00504,0.000508,0,0.005746,0.012641,0,0.057371,0.015105,0,0.069563,0.001381,0,0.015989,0.000587,0,0.006639,0.773623,0.706739,0.837639,0.003703,0,0.032313
"PH_WC_2.sorted.bam","2","WC",0.039556,0.011002,0.071062,0.054757,0.026543,0.083004,0.029573,0.001591,0.057971,0.004398,0,0.019362,0.486674,0.432747,0.517916,0.385042,0.344835,0.4388,0.000816,0,0.009785,0.007051,0,0.089472,0.000393,0,0.004668,0.007663,0,0.053998,0.003958,0,0.04838,0.010061,0,0.046928,0.001399,0,0.016603,0.001799,0,0.021217,9e-04,0,0.011008,0.000619,0,0.006523,0.060548,0,0.128257,0.095425,0,0.161805,0.02236,0,0.096251,0.002284,0,0.02481,0.034421,0,0.092598,0.000821,0,0.010078,0.000496,0,0.005913,0.004143,0,0.041491,0.001176,0,0.014634,0.723891,0.627729,0.85464,0.019778,0,0.064567
"PH_WC_3.sorted.bam","3","WC",0.013874,3e-06,0.036319,0.044857,0.017639,0.072148,0.035745,0.009093,0.063226,0.00597,1e-06,0.019515,0.468129,0.446578,0.485275,0.431425,0.395431,0.474002,0.003387,0,0.025114,0.004615,0,0.051518,0.012137,0,0.040411,0.00229,0,0.027974,0.001389,0,0.016875,0.005379,0,0.036657,0.000869,0,0.010149,0.001027,0,0.01125,0.002933,0,0.023654,0.002575,0,0.015498,0.008519,0,0.058683,0.054718,0,0.124226,0.04573,0,0.114061,0.000786,0,0.00976,0.00109,0,0.012326,0.00468,0,0.039076,0.003691,0,0.036906,0.008389,0,0.056748,0.001176,0,0.013607,0.824325,0.733607,0.913823,0.010294,0,0.055994
"PH_WC_5.sorted.bam","5","WC",0.035276,0.013474,0.056629,0.019599,6.1e-05,0.044872,0.049446,0.021519,0.07547,0.001049,0,0.00706,0.485954,0.453433,0.499927,0.408676,0.371066,0.448387,0.000212,0,0.002168,0.005651,0,0.059644,0.000163,0,0.001905,0.012868,0,0.077922,0.002427,0,0.025669,0.000187,0,0.001979,0.000616,0,0.007439,0.000438,0,0.004977,0.00021,0,0.002515,7.8e-05,0,0.000879,0.047533,0,0.103217,0.029518,0,0.083994,0.082415,0,0.143528,0.000458,0,0.005156,0.000205,0,0.002163,0.00346,0,0.042095,0.000838,0,0.010455,6e-04,0,0.006861,0.00022,0,0.002412,0.811574,0.735758,0.888263,0.00033,0,0.003851
"PH_WC_6.sorted.bam","6","WC",0.043488,0.019989,0.068786,0.046187,0.019484,0.074285,0.053326,0.023106,0.080805,0.001635,0,0.010629,0.457593,0.429583,0.479792,0.397771,0.361282,0.440561,0.005063,0,0.053244,0.001181,0,0.014118,0.022772,0,0.061997,0.000796,0,0.010166,0.002918,0,0.032126,0.002069,0,0.020546,0.000985,0,0.011954,0.000453,0,0.005024,0.000287,0,0.003589,0.000166,0,0.00204,0.072908,0,0.124656,0.041259,0,0.123305,0.095258,0.00024,0.152995,0.000978,0,0.010547,0.005379,0,0.044291,0.00098,0,0.013625,0.001018,0,0.013632,0.003255,0,0.040289,0.000235,0,0.002548,0.694025,0.605593,0.823746,0.048014,0,0.08606
"PH_WC_7.sorted.bam","7","WC",0.052405,0.02749,0.078447,0.014794,3e-06,0.043572,0.033286,0.010653,0.058187,0.002006,0,0.011085,0.458994,0.428705,0.48581,0.438515,0.402535,0.474287,0.000486,0,0.005642,0.002035,0,0.026119,0.001089,0,0.011652,0.010618,0,0.080307,0.007514,0,0.054407,0.020889,0,0.050656,0.001237,0,0.013816,0.000604,0,0.006904,0.000452,0,0.005153,0.000199,0,0.002412,0.086739,0,0.144526,0.011521,0,0.067943,0.00216,0,0.025779,0.000742,0,0.008083,0.009277,0,0.051879,0.00321,0,0.040034,0.005738,0,0.051878,0.004051,0,0.054906,0.000577,0,0.006213,0.798272,0.725765,0.874298,0.03259,0,0.079816
"PH_WC_8.sorted.bam","8","WC",0.060471,0.037704,0.084979,0.040116,0.023061,0.059415,0.087413,0.059003,0.11501,0.001534,0,0.009123,0.456373,0.427072,0.475102,0.354093,0.321193,0.39182,0.000969,0,0.012174,0.003351,0,0.035535,0.000419,0,0.004838,0.004716,0,0.05346,0.0022,0,0.023565,0.000304,0,0.003348,0.000474,0,0.005051,0.000809,0,0.009622,0.000261,0,0.002918,0.000211,0,0.002421,0.109048,0.0477,0.15899,0.001466,0,0.017427,0.166215,0.081276,0.226121,0.000711,0,0.007919,0.001533,0,0.017285,0.001415,0,0.016781,0.071567,0.029757,0.109985,0.000826,0,0.009818,0.000392,0,0.00426,0.632241,0.555116,0.716462,0.000873,0,0.009303
"PH_WC_9.sorted.bam","9","WC",0.020703,5.9e-05,0.050362,0.042807,0.017886,0.070291,0.061842,0.031794,0.091685,0.009193,4.6e-05,0.024267,0.480333,0.443361,0.511256,0.385124,0.345256,0.426909,0.002733,0,0.02679,0.010586,0,0.063657,0.001675,0,0.018423,0.00866,0,0.079899,0.005498,0,0.056319,0.000953,0,0.011234,0.000821,0,0.009927,0.001621,0,0.018482,0.002678,0,0.024255,0.005412,0,0.018524,0.013061,0,0.071268,0.055189,0,0.129239,0.104293,0,0.177735,0.001829,0,0.021249,0.043276,0,0.101622,0.00281,0,0.031529,0.009368,0,0.068731,0.00065,0,0.007897,0.000613,0,0.006627,0.699741,0.595939,0.827939,0.028533,0,0.077262
"PH_WF_10.sorted.bam","10","WF",0.037176,0.007407,0.061381,0.151962,0.124991,0.180746,0.268311,0.233049,0.300476,0.052344,0.031982,0.081265,0.438038,0.406673,0.460293,0.052169,0.025991,0.081845,0.000173,0,0.001935,0.000529,0,0.006004,0.000291,0,0.003555,0.00677,0,0.05259,0.009814,0,0.066538,0.000308,0,0.003747,0.064207,0,0.119655,0.037059,0,0.115222,0.001042,0,0.012222,9.2e-05,0,0.00107,0.001857,0,0.023928,0.25503,0.192469,0.31178,0.517523,0.443589,0.578863,0.001124,0,0.013704,0.000141,0,0.001631,0.000642,0,0.007443,0.00091,0,0.010373,0.000857,0,0.010487,0.001071,0,0.012799,0.10026,0.04609,0.160148,0.000299,0,0.003454
"PH_WF_11.sorted.bam","11","WF",0.092262,0.068504,0.116886,0.071172,0.049036,0.095247,0.190349,0.158111,0.224624,0.046169,0.024196,0.074157,0.438865,0.392014,0.467291,0.161182,0.126666,0.199957,0.000116,0,0.001336,0.00257,0,0.045682,8.2e-05,0,0.000892,0.024095,0,0.117179,0.002324,0,0.026861,0.000141,0,0.001674,0.090363,0.045583,0.14736,0.000611,0,0.007463,0.000277,0,0.003314,6e-05,0,0.000613,0.066531,0,0.137711,0.136311,0.08049,0.186977,0.353405,0.269993,0.420265,0.000754,0,0.009272,0.000104,0,0.001159,0.000733,0,0.00855,0.000365,0,0.003901,0.000316,0,0.003682,0.000212,0,0.002382,0.320521,0.24987,0.399224,0.000108,0,0.001331
"PH_WF_12.sorted.bam","12","WF",0.036753,0.01676,0.064584,0.173612,0.140838,0.21164,0.281929,0.225674,0.322238,0.053116,0.026259,0.092461,0.450306,0.405752,0.484008,0.004284,0,0.021074,0.002397,0,0.025818,0.00351,0,0.039911,0.039923,0,0.094306,0.002501,0,0.02902,0.001563,0,0.017846,0.11412,0,0.18115,0.043088,0,0.095448,0.002561,0,0.025444,0.006341,0,0.066617,0.020196,0,0.06033,0.018293,0,0.096014,0.258784,0.172154,0.340374,0.324145,0.215657,0.449502,0.012654,0,0.093541,0.142323,0.072155,0.201952,0.001319,0,0.0144,0.000959,0,0.011211,0.001067,0,0.012603,0.001197,0,0.013264,0.00209,0,0.023937,0.000969,0,0.010653
"PH_WF_1.sorted.bam","1","WF",0.025515,0.001368,0.050571,0.151124,0.124036,0.181056,0.26556,0.228807,0.297011,0.05399,0.033286,0.078195,0.436823,0.404317,0.460183,0.066989,0.035031,0.101162,0.000317,0,0.003495,0.001279,0,0.014018,0.000253,0,0.00318,0.011573,0,0.064489,0.003504,0,0.049217,0.000402,0,0.004299,0.028062,0,0.095421,0.075433,0,0.141922,0.001269,0,0.014902,0.000156,0,0.001627,0.008617,0,0.063213,0.220304,0.151193,0.294084,0.513247,0.426392,0.579932,0.001578,0,0.019669,0.000339,0,0.003957,0.000866,0,0.010221,0.001223,0,0.014532,0.000722,0,0.009509,0.001326,0,0.015969,0.129221,0.063152,0.195625,0.000309,0,0.003385
"PH_WF_2.sorted.bam","2","WF",0.044993,0.01668,0.076513,0.173919,0.141137,0.210548,0.274139,0.235231,0.314222,0.054542,0.027364,0.084597,0.44674,0.397666,0.481517,0.005668,0,0.028,0.002683,0,0.024851,0.012327,0,0.120461,0.06405,0,0.111936,0.001826,0,0.023461,0.001677,0,0.019805,0.120662,0.071524,0.168768,0.000966,0,0.011925,0.001655,0,0.018925,0.001144,0,0.010257,0.004524,0,0.035653,0.068472,0,0.133845,0.201798,0.127025,0.280715,0.300861,0.217729,0.388543,0.094765,0.034003,0.154189,0.112019,0.056504,0.165478,0.001028,0,0.012568,0.002282,0,0.027009,0.001446,0,0.016222,0.001507,0,0.016859,0.003546,0,0.039482,0.000764,0,0.009397
"PH_WF_3.sorted.bam","3","WF",0.028516,0.002933,0.056564,0.178905,0.148819,0.212735,0.307415,0.270234,0.340201,0.050249,0.025578,0.08106,0.431775,0.38488,0.462574,0.003141,0,0.017144,0.006075,0,0.036194,0.00305,0,0.03919,0.07709,0.03624,0.131067,0.005122,0,0.0448,0.001044,0,0.010774,0.072389,0.032872,0.113685,0.002189,0,0.025028,0.001712,0,0.018641,0.000663,0,0.008112,0.042716,0.020887,0.067499,0.03307,0,0.092612,0.197115,0.119455,0.270201,0.462266,0.390053,0.533479,0.009987,0,0.065338,0.079973,0.003833,0.127954,0.001453,0,0.014929,0.000708,0,0.008872,0.000956,0,0.011065,0.000515,0,0.005705,0.001166,0,0.014151,0.000742,0,0.009356
"PH_WF_4.sorted.bam","4","WF",0.030331,0.005214,0.061533,0.166162,0.13151,0.20778,0.329485,0.287593,0.370249,0.029905,8.3e-05,0.076242,0.441319,0.358409,0.479534,0.002798,0,0.018012,0.021369,0,0.056456,0.001055,0,0.012226,0.046397,0.000253,0.092579,0.005976,0,0.056051,0.002449,0,0.031137,0.126422,0.065936,0.183441,0.005842,0,0.052708,0.007179,0,0.057604,0.00245,0,0.029232,0.020345,0,0.066405,0.002693,0,0.036529,0.228411,0.151299,0.309507,0.394619,0.304793,0.484044,0.003107,0,0.035074,0.126509,0,0.191595,0.002356,0,0.028827,0.000436,0,0.00479,0.000632,0,0.007416,0.000542,0,0.006516,0.000792,0,0.009315,0.000419,0,0.004925
"PH_WF_5.sorted.bam","5","WF",0.056288,0.031896,0.082995,0.152681,0.119289,0.191954,0.283443,0.244075,0.321698,0.059655,0.028007,0.096447,0.438937,0.3794,0.477459,0.008996,1e-06,0.032869,0.004154,0,0.027283,0.001166,0,0.012559,0.034433,0,0.0799,0.002813,0,0.032012,0.001353,0,0.015115,0.108776,0.054175,0.168598,0.005735,0,0.056971,0.004473,0,0.048764,0.001331,0,0.015269,0.023138,0,0.063461,0.092358,0.018568,0.149966,0.228111,0.150399,0.303551,0.341903,0.244946,0.441618,0.0598,0,0.129421,0.076631,0,0.152762,0.002197,0,0.024021,0.001394,0,0.017198,0.001934,0,0.021454,0.001695,0,0.018521,0.00244,0,0.028982,0.004166,0,0.02929
"PH_WF_6.sorted.bam","6","WF",0.050951,0.028485,0.073535,0.134078,0.111089,0.158578,0.302933,0.260232,0.332759,0.056557,0.037086,0.080337,0.442955,0.416407,0.464032,0.012525,1e-06,0.04557,0.00021,0,0.002419,0.000251,0,0.002961,0.000194,0,0.002171,0.003549,0,0.036432,0.00316,0,0.037246,0.000346,0,0.00405,0.09625,0.035483,0.144261,0.004718,0,0.049112,0.000727,0,0.009472,0.000124,0,0.001443,0.000632,0,0.007652,0.258603,0.209489,0.304847,0.596312,0.496033,0.655802,0.010048,0,0.074045,0.000198,0,0.002309,8e-04,0,0.010073,0.001038,0,0.012355,0.001424,0,0.016076,0.001123,0,0.012352,0.019919,0,0.089915,0.000373,0,0.004629
"PH_WF_8.sorted.bam","8","WF",0.095218,0.069851,0.12253,0.179943,0.148146,0.215688,0.243958,0.213422,0.274763,0.028566,0.00439,0.052576,0.434892,0.358903,0.462833,0.017423,1e-06,0.060476,0.000988,0,0.013359,0.018826,0,0.1953,0.015652,0,0.059299,0.006476,0,0.056916,0.014057,0,0.098243,0.01692,0,0.063076,0.005721,0,0.0582,0.033314,0,0.093567,0.002915,0,0.030322,0.004291,0,0.029109,0.15484,0,0.225032,0.258978,0.148929,0.340875,0.428116,0.350961,0.501539,0.004803,0,0.05988,0.000413,0,0.004893,0.002597,0,0.035427,0.003405,0,0.03534,0.002512,0,0.029923,0.001798,0,0.023092,0.022222,0,0.115733,0.001156,0,0.013292
"PH_WF_9.sorted.bam","9","WF",0.04563,0.024051,0.072796,0.151902,0.121463,0.185062,0.286064,0.244034,0.321041,0.061167,0.035375,0.09095,0.44527,0.394067,0.477693,0.009968,1e-06,0.043575,0.002168,0,0.020652,0.000606,0,0.008024,0.045755,0.018666,0.080643,0.004943,0,0.063007,0.000544,0,0.006847,0.089311,0.043259,0.132696,0.013003,0,0.076378,0.004219,0,0.041083,0.001332,0,0.016357,0.035025,0.012434,0.063354,0.066065,0,0.138354,0.206139,0.136725,0.271002,0.385916,0.298823,0.462714,0.032348,0,0.095654,0.093638,0,0.148952,0.002305,0,0.02473,0.000785,0,0.008507,0.000771,0,0.009402,0.001382,0,0.016957,0.012794,0,0.082732,0.000949,0,0.010337
"PH_WH_10.sorted.bam","10","WH",0.042097,0.015875,0.087158,0.582127,0.537089,0.677546,0.000614,0,0.003889,0.000993,0,0.005623,0.372761,0.235258,0.421582,0.001408,0,0.009395,0.008207,0,0.051185,0.037606,0,0.159626,0.275418,0.209015,0.384561,0.000257,0,0.002944,0.000176,0,0.002088,0.00015,0,0.00156,0.000363,0,0.004487,0.000448,0,0.004844,0.000142,0,0.001624,0.000134,0,0.001639,0.028955,0,0.09724,0.574608,0.429757,0.664534,0.000225,0,0.002422,0.000528,0,0.006229,0.070214,0,0.132195,0.000599,0,0.006763,0.000582,0,0.007004,0.000128,0,0.001553,0.000237,0,0.002829,0.000779,0,0.009426,0.000246,0,0.002686
"PH_WH_11.sorted.bam","11","WH",0.031585,0.00407,0.075277,0.597277,0.557165,0.666251,0.008327,0,0.030128,0.000965,0,0.006181,0.355266,0.229553,0.39986,0.00658,0,0.033971,0.00343,0,0.026766,0.016472,0,0.148017,0.287506,0.23393,0.393852,0.001345,0,0.018196,0.000713,0,0.007605,0.000564,0,0.006408,0.000439,0,0.005191,0.000347,0,0.003953,0.000174,0,0.001824,0.000101,0,0.001138,0.036979,0,0.095115,0.60138,0.409088,0.680603,0.012708,0,0.057457,0.000572,0,0.006272,0.02461,0,0.080728,0.001077,0,0.013424,0.000629,0,0.007014,0.000588,0,0.007171,0.000196,0,0.002301,0.009673,0,0.064439,0.000497,0,0.00489
"PH_WH_12.sorted.bam","12","WH",0.053411,0.025087,0.104805,0.590267,0.548439,0.676504,0.00078,0,0.005387,0.001187,0,0.007411,0.351883,0.223256,0.39785,0.002471,0,0.013515,0.009209,0,0.096926,0.002606,0,0.019793,0.32487,0.267164,0.437487,0.000259,0,0.002859,0.000187,0,0.002165,0.000146,0,0.001674,0.000484,0,0.006032,0.000267,0,0.003084,0.000131,0,0.001473,0.000204,0,0.002315,0.084217,0,0.145322,0.527221,0.426944,0.610499,0.000491,0,0.005859,0.000866,0,0.00935,0.044463,0,0.098352,0.000839,0,0.009476,0.000513,0,0.005629,2e-04,0,0.002189,0.000218,0,0.002433,0.002047,0,0.021484,0.000563,0,0.006131
"PH_WH_1.sorted.bam","1","WH",0.039465,0.011194,0.083297,0.571225,0.526592,0.668923,0.000816,0,0.005037,0.000996,0,0.006281,0.386636,0.251152,0.432118,0.000862,0,0.005346,0.012011,0,0.045575,0.015852,0,0.152683,0.256156,0.203664,0.35115,0.000368,0,0.00429,0.000229,0,0.002421,0.000212,0,0.002482,0.000348,0,0.004303,0.000268,0,0.002858,0.000213,0,0.002503,0.000225,0,0.002641,0.037988,0,0.111067,0.613533,0.488135,0.689579,0.00022,0,0.002463,0.000569,0,0.007055,0.060278,0,0.114576,0.000352,0,0.00421,0.000256,0,0.002656,0.000179,0,0.001995,0.000145,0,0.001566,0.000407,0,0.004771,0.000193,0,0.002048
"PH_WH_2.sorted.bam","2","WH",0.031265,0.007413,0.095974,0.565327,0.536103,0.607868,0.003299,0,0.015949,0.001692,0,0.00889,0.396197,0.291465,0.428475,0.002221,0,0.012559,0.000402,0,0.004813,0.041969,0,0.188313,0.157684,0.102081,0.227635,0.001466,0,0.016026,0.001352,0,0.015777,0.00035,0,0.004244,0.000596,0,0.007216,0.001032,0,0.011669,0.000291,0,0.00335,0.00011,0,0.001258,0.016928,0,0.070459,0.770083,0.578584,0.839221,0.002291,0,0.023571,0.00086,0,0.009528,0.000405,0,0.004929,0.000767,0,0.008902,0.000851,0,0.009795,0.000496,0,0.006024,0.000385,0,0.004267,0.001422,0,0.016476,0.00026,0,0.003111
"PH_WH_3.sorted.bam","3","WH",0.03932,0.007734,0.090783,0.569554,0.528156,0.661222,0.000632,0,0.003823,0.00175,0,0.010648,0.387748,0.251508,0.433541,0.000996,0,0.007008,0.007406,0,0.065887,0.005477,0,0.073678,0.256492,0.199439,0.376676,0.000242,0,0.002935,0.000176,0,0.002008,0.000115,0,0.001209,0.001068,0,0.012738,0.000459,0,0.005811,0.000156,0,0.001822,0.000568,0,0.006439,0.056683,0,0.112923,0.619773,0.492786,0.692329,0.000333,0,0.003914,0.000483,0,0.005812,0.048749,0,0.10508,0.000359,0,0.004206,0.000238,0,0.002664,0.000127,0,0.001471,2e-04,0,0.002117,0.000726,0,0.008673,0.000171,0,0.001784
