"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7"
"PH_CR_4.sorted.bam","4","CR",0.194095,0.147102,0.238586,0.04747,0.000144,0.091707,0.059547,0.031729,0.087138,0.002317,0,0.01533,0.199324,0.145421,0.238263,0.298501,0.259774,0.35286,0.198745,0.142073,0.237866,0.000296,0,0.003832,0.000567,0,0.007212,0.000376,0,0.004463,0.000601,0,0.009043,0.000791,0,0.010998,7.4e-05,0,0.000803,0.000923,0,0.01284,0.000219,0,0.002925,0.000366,0,0.004132,0.000121,0,0.001174,0.000315,0,0.003022,0.000544,0,0.007115,0.002155,0,0.031846,0.000301,0,0.003293,0.000119,0,0.001272,0.384699,0.290838,0.472858,0.091716,0,0.181647,0.114774,0.054105,0.172324,0.002261,0,0.02621,0.000965,0,0.012018,0.000425,0,0.005506,0.000494,0,0.006607,0.000352,0,0.004262,0.000261,0,0.003216,0.000325,0,0.00397,0.394129,0.281206,0.47335,0.001736,0,0.024688,9.7e-05,0,0.001072
"PH_CR_5.sorted.bam","5","CR",0.249743,0.19156,0.3217,0.000746,0,0.005452,0.002173,0,0.023093,0.000537,0,0.0038,0.10734,0.013725,0.156078,0.527924,0.473279,0.595351,0.111537,0.059571,0.157466,0.002021,0,0.025911,0.000205,0,0.002213,0.000173,0,0.001998,0.000177,0,0.002291,0.00013,0,0.001413,0.000119,0,0.001421,0.000142,0,0.001524,0.000115,0,0.001456,9.9e-05,0,0.001073,6.8e-05,0,0.000758,0.000475,0,0.005509,0.000175,0,0.002246,0.002896,0,0.041167,0.000141,0,0.001576,9.4e-05,0,0.001118,0.493554,0.373618,0.637007,0.000323,0,0.003971,0.000681,0,0.006369,0.000275,0,0.002933,0.000577,0,0.007421,0.274575,0.189401,0.342092,0.000891,0,0.010551,0.000198,0,0.002253,0.000124,0,0.001364,0.000166,0,0.001969,0.210228,0,0.310464,0.01129,0,0.143002,8.8e-05,0,0.000953
"PH_CR_6.sorted.bam","6","CR",0.202736,0.150374,0.261717,0.002808,0,0.022809,0.00093,0,0.006656,0.000816,0,0.00574,0.12683,0.067403,0.170004,0.537759,0.482439,0.592846,0.12812,0.081018,0.169958,0.001711,0,0.02492,0.00037,0,0.00415,0.000494,0,0.006265,0.000326,0,0.004032,0.000168,0,0.001547,0.000112,0,0.001442,0.000167,0,0.001813,0.000125,0,0.001541,0.00011,0,0.001267,0.000234,0,0.002967,0.000524,0,0.006678,0.000346,0,0.004654,0.000221,0,0.00249,0.000239,0,0.003144,0.000281,0,0.002691,0.40009,0.294273,0.520294,0.00335,0,0.039826,0.000572,0,0.007471,0.000343,0,0.004153,0.001143,0,0.013754,0.333235,0.265265,0.401151,0.000573,0,0.006624,0.000269,0,0.003147,0.000239,0,0.003015,0.000182,0,0.00242,0.250625,0.132113,0.337831,0.003551,0,0.0533,0.000402,0,0.004899
"PH_CR_7.sorted.bam","7","CR",0.247062,0.187711,0.316157,0.001926,0,0.016343,0.001238,0,0.009845,0.000672,0,0.004924,0.130015,0.071275,0.181561,0.487467,0.432395,0.544369,0.13162,0.072403,0.181459,0.000374,0,0.004612,0.000396,0,0.004244,0.000179,0,0.001915,0.000442,0,0.005886,0.000214,0,0.002482,8e-05,0,0.000917,0.000247,0,0.002806,0.000107,0,0.001329,0.000119,0,0.001466,7.3e-05,0,0.000869,0.000171,0,0.002094,0.000136,0,0.001398,0.00018,0,0.002204,0.000141,0,0.00141,0.000114,0,0.001276,0.491843,0.374338,0.629402,0.002175,0,0.028785,0.001222,0,0.014324,0.000408,0,0.004818,0.001439,0,0.015787,0.236838,0.166132,0.302796,0.000278,0,0.003259,0.000466,0,0.006639,0.000137,0,0.001438,0.000173,0,0.001938,0.257735,0.141173,0.362195,0.004171,0,0.059346,0.00014,0,0.00175
"PH_CR_8.sorted.bam","8","CR",0.205675,0.138159,0.270697,0.001238,0,0.008601,0.002992,0,0.019627,0.000769,0,0.005384,0.115247,0.018609,0.165345,0.543027,0.48425,0.609561,0.131052,0.083284,0.196894,0.001691,0,0.02124,0.000713,0,0.00923,0.000115,0,0.001278,0.000976,0,0.012775,0.000491,0,0.006082,0.000143,0,0.001805,0.000404,0,0.003934,0.000162,0,0.001813,0.000193,0,0.002355,8.7e-05,0,0.000979,0.000427,0,0.005985,0.000183,0,0.00215,0.000757,0,0.009296,0.000132,0,0.001638,0.000141,0,0.001715,0.404281,0.260335,0.538272,0.000492,0,0.006196,0.002938,0,0.031259,0.000295,0,0.003582,0.001585,0,0.019838,0.321882,0.240599,0.394148,0.001166,0,0.014939,0.000206,0,0.00237,0.000342,0,0.004523,0.000177,0,0.001976,0.227126,0.006593,0.327599,0.032697,0,0.158017,0.000195,0,0.002566
"PH_CR_9.sorted.bam","9","CR",0.218084,0.158241,0.2732,0.001418,0,0.010107,0.005887,0,0.037797,0.000823,0,0.005574,0.108667,0.05294,0.165071,0.559749,0.507301,0.611707,0.105372,0.060255,0.148507,0.003045,0,0.034683,0.000561,0,0.007345,0.000215,0,0.002451,0.001061,0,0.013663,0.000263,0,0.003207,0.000535,0,0.006861,0.000213,0,0.002495,0.000165,0,0.001743,0.000228,0,0.002932,0.000146,0,0.001687,0.001363,0,0.01607,0.000444,0,0.004441,0.001729,0,0.019877,0.000289,0,0.003554,0.000628,0,0.006749,0.425374,0.297668,0.541875,0.000659,0,0.008519,0.006623,0,0.073941,0.000199,0,0.002531,0.007657,0,0.093315,0.338087,0.253417,0.415545,0.001505,0,0.015046,0.000315,0,0.00395,0.000798,0,0.01035,0.00026,0,0.002875,0.204596,0.103167,0.289422,0.002813,0,0.038409,0.000228,0,0.002645
"PH_FC_10.sorted.bam","10","FC",0.710885,0.650035,0.781859,0.0538,4.1e-05,0.116594,0.002854,0,0.016673,0.00189,0,0.011907,0.113269,0.058637,0.160192,0.00415,0,0.023825,0.113154,0.057556,0.162259,0.657182,0.584171,0.72563,0.100667,0,0.230983,0.000786,0,0.009918,0.001012,0,0.013748,0.000746,0,0.0099,0.000711,0,0.009085,0.001061,0,0.014031,0.00047,0,0.004898,0.000413,0,0.00543,0.000341,0,0.004635,0.001657,0,0.021079,0.000522,0,0.00654,0.001215,0,0.01462,0.000503,0,0.006232,0.000194,0,0.002307,0.00191,0,0.022871,0.002565,0,0.028558,0.00067,0,0.008822,0.000226,0,0.002753,0.000246,0,0.002677,0.000837,0,0.010744,0.001097,0,0.012901,0.001056,0,0.01264,0.000228,0,0.002706,0.000424,0,0.005374,0.222005,0.113305,0.316879,0.001009,0,0.01364,0.000244,0,0.002698
"PH_FC_11.sorted.bam","11","FC",0.535895,0.475465,0.610337,0.030142,0,0.106866,0.001115,0,0.008357,0.078979,0.050199,0.109263,0.166207,0.111148,0.217383,0.027647,0,0.069872,0.160015,0.111423,0.206096,0.395767,0.30208,0.491763,0.05655,0,0.211551,0.00032,0,0.003047,0.000552,0,0.006593,0.000312,0,0.003752,7.6e-05,0,0.000852,0.156204,0.098249,0.217276,0.000402,0,0.005058,2e-04,0,0.002452,0.000107,0,0.001339,0.013284,0,0.096792,0.00073,0,0.008162,0.000426,0,0.005266,0.000315,0,0.003725,0.000137,0,0.001637,0.052292,0,0.137506,0.000952,0,0.011972,0.000437,0,0.006291,0.000466,0,0.004893,0.000342,0,0.004328,0.000207,0,0.00276,0.001374,0,0.017961,0.000698,0,0.008924,0.000149,0,0.001814,0.000156,0,0.001809,0.317045,0.220342,0.404559,0.000392,0,0.00438,0.000107,0,0.001148
"PH_FC_12.sorted.bam","12","FC",0.524076,0.462697,0.606445,0.081383,0.028823,0.139619,0.00114,0,0.008233,0.056585,0.029203,0.084473,0.15966,0.111385,0.214296,0.067242,0.034565,0.100909,0.109913,0.041594,0.162378,0.24084,0.135014,0.35406,0.161117,0.056315,0.278144,0.000197,0,0.002246,0.001122,0,0.01293,0.000225,0,0.002761,6.9e-05,0,0.000837,0.111891,0.055269,0.168004,0.000149,0,0.00169,0.00016,0,0.001806,0.000106,0,0.00122,0.129596,0,0.301942,0.000206,0,0.002482,0.000241,0,0.002878,0.000144,0,0.001397,4.8e-05,0,5e-04,0.132719,0.066446,0.200539,0.000409,0,0.004159,0.000269,0,0.002894,0.000317,0,0.003774,0.000301,0,0.003637,0.000121,0,0.001332,0.030027,0,0.150658,0.000266,0,0.003277,0.000125,0,0.001409,0.000297,0,0.00393,0.188736,0,0.300881,0.000226,0,0.002547,7.5e-05,0,0.000823
"PH_FC_1.sorted.bam","1","FC",0.689281,0.630787,0.763037,0.065381,0.015905,0.141259,0.000941,0,0.006086,0.000849,0,0.005445,0.106748,0.072728,0.14564,0.045224,0.01261,0.076942,0.091575,0.000118,0.137038,0.576391,0.440031,0.677791,0.106261,0,0.27521,0.011026,0,0.058761,0.000327,0,0.003934,0.000204,0,0.002475,0.000191,0,0.002561,0.000312,0,0.003445,0.000188,0,0.002295,0.000191,0,0.002332,0.000153,0,0.001813,0.032005,0,0.213738,0.000446,0,0.00506,0.000383,0,0.00505,0.000259,0,0.003105,0.000403,0,0.004835,0.086025,0,0.152433,0.000676,0,0.008723,0.000282,0,0.003738,0.000256,0,0.003398,0.000551,0,0.006827,0.000525,0,0.006182,0.000849,0,0.008238,0.000935,0,0.01318,0.000113,0,0.00112,0.000186,0,0.002407,0.179046,0,0.271562,0.001607,0,0.026,0.000207,0,0.002405
"PH_FC_2.sorted.bam","2","FC",0.664324,0.605507,0.742767,0.056019,0.013326,0.107371,0.010302,1e-06,0.029314,0.001406,0,0.008985,0.115431,0.06512,0.156799,0.041649,0.013953,0.072177,0.110869,0.050755,0.151021,0.598816,0.498838,0.693306,0.07278,0,0.200596,0.008556,0,0.062611,0.002019,0,0.025555,0.002269,0,0.026803,0.001352,0,0.01504,0.000484,0,0.006124,0.000478,0,0.005857,0.000554,0,0.007102,0.00021,0,0.002851,0.002798,0,0.032514,0.001583,0,0.017302,0.005731,0,0.043111,0.000328,0,0.003859,0.000299,0,0.003995,0.05242,0,0.137792,0.017408,0,0.096627,0.007007,0,0.046029,0.000276,0,0.002844,0.00077,0,0.009239,0.002257,0,0.029433,0.000516,0,0.006752,0.000408,0,0.005312,0.00032,0,0.003396,0.000271,0,0.003376,0.219054,0.100379,0.300092,0.000905,0,0.011872,0.000131,0,0.001643
"PH_FC_4.sorted.bam","4","FC",0.705696,0.645617,0.779514,0.067175,0.009682,0.118545,0.00191,0,0.011628,0.002891,0,0.020014,0.092896,0.049239,0.133641,0.035891,0.001661,0.071392,0.093541,0.047866,0.133669,0.611375,0.513532,0.706516,0.116844,0,0.233856,0.006838,0,0.062484,0.000747,0,0.010008,0.000464,0,0.005758,0.000386,0,0.005009,0.002488,0,0.032144,0.000559,0,0.006779,0.000279,0,0.003464,0.00056,0,0.007355,0.004332,0,0.065716,0.001311,0,0.020657,0.000731,0,0.008265,0.000557,0,0.006996,0.000289,0,0.003405,0.057016,0,0.135532,0.00075,0,0.008295,0.000559,0,0.007037,0.00048,0,0.004695,0.001056,0,0.015249,0.005455,0,0.037549,0.007217,0,0.081065,0.000748,0,0.009029,0.000268,0,0.003008,0.000299,0,0.003373,0.177228,0.090521,0.257524,0.001012,0,0.013578,0.000154,0,0.001727
"PH_FC_6.sorted.bam","6","FC",0.497644,0.442253,0.55773,0.114432,0.060818,0.171842,0.03062,0.00483,0.058522,0.00567,0,0.027437,0.166479,0.123241,0.233241,0.038122,7e-06,0.085592,0.147033,0.089991,0.184238,0.323988,0.231018,0.427316,0.226357,0.118083,0.341097,0.000151,0,0.001953,0.034424,0,0.114099,0.000454,0,0.006218,8.8e-05,0,0.001006,0.004323,0,0.04387,0.000486,0,0.006464,0.000583,0,0.006765,0.00012,0,0.00133,0.02175,0,0.12928,0.000312,0,0.00401,0.016264,0,0.081981,0.001124,0,0.018656,0.000158,0,0.002025,0.060159,0,0.164255,0.000717,0,0.009634,0.009177,0,0.065183,0.004379,0,0.040628,0.000598,0,0.008428,0.000398,0,0.003805,3e-04,0,0.002372,0.000237,0,0.003248,0.000163,0,0.002039,0.000204,0,0.00192,0.292594,0.179009,0.366652,0.00042,0,0.004681,7.4e-05,0,0.000969
"PH_FC_8.sorted.bam","8","FC",0.391598,0.341733,0.451309,0.086892,0.039988,0.156271,0.002687,0,0.019201,0.055363,0.022813,0.083433,0.180811,0.132045,0.220641,0.105178,0.068041,0.145877,0.177472,0.131056,0.213197,0.14096,0.046377,0.228857,0.172113,0.079552,0.309338,0.000178,0,0.001656,0.002861,0,0.035336,0.000263,0,0.002621,0.000131,0,0.001731,0.109518,0.043908,0.165558,0.000203,0,0.002373,0.000213,0,0.002794,0.000117,0,0.001087,0.006961,0,0.069483,0.000324,0,0.00325,0.000999,0,0.013575,0.000186,0,0.002221,0.000101,0,0.001168,0.208695,0.134998,0.289804,0.000251,0,0.002977,0.000512,0,0.006396,0.000235,0,0.002833,0.000219,0,0.002654,0.000112,0,0.001119,0.001126,0,0.012169,0.000273,0,0.003388,0.000263,0,0.003179,0.000138,0,0.001512,0.352734,0.260477,0.425431,0.000221,0,0.002403,9.5e-05,0,0.001
"PH_FC_9.sorted.bam","9","FC",0.734639,0.675249,0.803761,0.041399,0.002096,0.085031,0.000815,0,0.005351,0.001243,0,0.008317,0.108092,0.072371,0.1446,0.011342,0,0.047187,0.10247,0.048278,0.142768,0.707426,0.618331,0.787671,0.022654,0,0.141116,0.028744,0,0.07896,0.00027,0,0.003503,0.000165,0,0.002051,0.000153,0,0.001625,0.000749,0,0.009421,0.00043,0,0.005057,0.000146,0,0.001722,0.000171,0,0.00208,0.01366,0,0.114295,0.000685,0,0.008169,0.000343,0,0.003776,0.000229,0,0.00265,0.000332,0,0.00438,0.014371,0,0.089859,0.000852,0,0.011815,0.000225,0,0.002598,0.000356,0,0.004627,0.000861,0,0.010161,0.002463,0,0.023169,0.002722,0,0.036007,0.000522,0,0.007041,0.000174,0,0.00222,0.000236,0,0.003079,0.199743,0.095314,0.276347,0.001094,0,0.014926,0.000224,0,0.00266
"PH_FV_10.sorted.bam","10","FV",0.001468,0,0.010715,0.372123,0.311901,0.447113,0.00341,0,0.013625,0.060745,0.021531,0.09541,0.295526,0.249232,0.33681,0.000833,0,0.005705,0.265895,0.215657,0.30155,0.000259,0,0.003105,0.000374,0,0.003992,0.364256,0.298105,0.438331,0.000226,0,0.002887,0.000266,0,0.002995,0.002511,0,0.011023,0.000563,0,0.007114,0.008654,0,0.083041,0.000566,0,0.007112,0.024983,0,0.084321,0.000542,0,0.006845,0.002236,0,0.03318,0.000293,0,0.003478,0.057223,0,0.161919,0.004501,0,0.03995,0.00025,0,0.003042,0.000183,0,0.002027,0.000137,0,0.001772,0.000185,0,0.002242,3e-04,0,0.003529,0.000151,0,0.001768,0.000466,0,0.00472,0.004021,0,0.050162,0.000311,0,0.004229,0.004333,0,0.046383,0.521457,0.428261,0.589508,0.00031,0,0.003948,0.000447,0,0.005978
"PH_FV_11.sorted.bam","11","FV",0.000774,0,0.005425,0.385628,0.330393,0.453508,0.000734,0,0.005038,0.057746,0.016003,0.093632,0.297734,0.258089,0.340169,0.000738,0,0.005094,0.256647,0.203621,0.294759,0.000208,0,0.002469,0.000286,0,0.002822,0.381715,0.323054,0.451018,0.000146,0,0.001767,0.00024,0,0.002858,0.000169,0,0.002102,0.000163,0,0.002154,0.000412,0,0.004453,0.000207,0,0.00256,0.021847,0,0.069969,0.000304,0,0.003667,0.005311,0,0.08104,0.000278,0,0.00343,0.070535,0,0.175585,0.004307,0,0.0446,0.000126,0,0.001492,0.000147,0,0.001653,0.000122,0,0.001331,0.000191,0,0.00221,0.000229,0,0.002794,0.000204,0,0.002264,0.000106,0,0.001191,0.001431,0,0.020265,0.000136,0,0.001383,0.00029,0,0.002997,0.510196,0.405356,0.586805,0.000251,0,0.002846,0.000442,0,0.005342
"PH_FV_12.sorted.bam","12","FV",0.001234,0,0.0086,0.365434,0.303413,0.436559,0.000742,0,0.004828,0.058542,0.020045,0.091011,0.310774,0.256063,0.358421,0.002486,0,0.014902,0.260789,0.206001,0.296435,0.000256,0,0.002909,0.000557,0,0.006498,0.281741,0.179834,0.429603,0.00014,0,0.001666,0.000213,0,0.002403,0.000143,0,0.001626,0.000331,0,0.004152,0.106289,0,0.178018,0.000229,0,0.002687,0.000777,0,0.011088,0.000226,0,0.002741,0.056707,0,0.229997,0.000221,0,0.002819,0.001154,0,0.014461,0.025685,0,0.084982,0.000331,0,0.00437,0.001201,0,0.016236,0.000151,0,0.001844,0.001771,0,0.021213,0.000499,0,0.006538,0.000286,0,0.00354,0.00037,0,0.003966,0.002418,0,0.032536,0.000245,0,0.002715,0.005756,0,0.06076,0.511369,0.408334,0.579702,0.000446,0,0.005774,0.000487,0,0.006012
"PH_FV_1.sorted.bam","1","FV",0.001078,0,0.0081,0.414391,0.359108,0.487233,0.000706,0,0.004862,0.074435,0.018154,0.10566,0.279837,0.231255,0.318568,0.001178,0,0.007682,0.228375,0.184188,0.265784,0.000257,0,0.003113,0.000331,0,0.003396,0.393572,0.318364,0.484632,0.000131,0,0.001337,0.000228,0,0.002516,0.000121,0,0.001536,0.000414,0,0.004892,0.036099,0,0.175574,0.000283,0,0.003271,0.003558,0,0.041406,0.000333,0,0.003463,0.003597,0,0.048205,0.000231,0,0.003336,0.102472,0,0.199519,0.001001,0,0.012968,0.000174,0,0.002101,0.000254,0,0.002446,0.000131,0,0.001492,0.000283,0,0.003756,0.000266,0,0.003339,0.000524,0,0.006341,0.000259,0,0.002848,0.001129,0,0.01156,0.000167,0,0.001947,0.002201,0,0.028667,0.450771,0.365889,0.521907,0.000199,0,0.002431,0.001012,0,0.013153
"PH_FV_2.sorted.bam","2","FV",0.002171,0,0.012518,0.379483,0.323735,0.440168,0.001944,0,0.012084,0.041661,6e-06,0.085101,0.29922,0.263273,0.334403,0.004727,0,0.023633,0.270795,0.206367,0.314461,0.000378,0,0.004762,0.000281,0,0.003552,0.363295,0.284455,0.432644,0.000388,0,0.004892,0.000416,0,0.004536,0.000343,0,0.004747,0.001244,0,0.015886,0.020384,0,0.1241,0.000498,0,0.006414,0.00182,0,0.029652,0.000383,0,0.004395,0.008648,0,0.085129,0.000343,0,0.004179,0.054512,0,0.161533,0.000541,0,0.006908,0.000685,0,0.00893,0.001767,0,0.021597,0.000525,0,0.006612,0.002377,0,0.035673,0.001138,0,0.015198,0.000424,0,0.005189,0.000604,0,0.007822,0.00088,0,0.011158,0.001031,0,0.014813,0.000666,0,0.008741,0.532332,0.408182,0.607524,0.002113,0,0.024851,0.001982,0,0.027666
"PH_FV_4.sorted.bam","4","FV",0.001519,0,0.010332,0.39068,0.316778,0.470289,0.001311,0,0.008897,0.067699,0.021368,0.107431,0.293059,0.236714,0.355291,0.003787,0,0.023166,0.241947,0.166614,0.301917,0.000463,0,0.005648,0.000654,0,0.007909,0.380205,0.298093,0.46717,0.00028,0,0.003591,0.000603,0,0.007088,0.000213,0,0.002579,0.000319,0,0.003185,0.01654,0,0.145502,0.000282,0,0.00304,0.044851,0,0.100718,0.000152,0,0.001566,0.001427,0,0.018063,0.000374,0,0.004569,0.027136,0,0.192586,0.044659,0,0.129584,0.000176,0,0.002149,0.000358,0,0.004756,0.000192,0,0.002172,0.000279,0,0.00333,0.000179,0,0.002321,0.002732,0,0.022002,0.000532,0,0.006796,0.001368,0,0.013208,0.000464,0,0.005807,0.001141,0,0.01365,0.467531,0.330022,0.545972,0.000926,0,0.01316,0.005966,0,0.050004
"PH_FV_5.sorted.bam","5","FV",0.003806,0,0.020641,0.41205,0.349533,0.479566,0.001358,0,0.008267,0.050338,0.000407,0.097277,0.28854,0.246938,0.336899,0.002088,0,0.013936,0.24182,0.171776,0.298022,0.001206,0,0.013839,0.000997,0,0.013288,0.403843,0.332681,0.478689,0.000278,0,0.003539,0.000497,0,0.00628,0.000219,0,0.00253,0.001892,0,0.027926,0.008756,0,0.092685,0.00032,0,0.004127,0.000958,0,0.010739,0.000423,0,0.004701,0.002925,0,0.038949,0.00052,0,0.006328,0.085203,0,0.192746,0.012709,0,0.067403,0.000411,0,0.005279,0.001027,0,0.014289,0.000263,0,0.003182,0.000413,0,0.005218,0.000454,0,0.005152,0.000293,0,0.003442,0.0012,0,0.015411,0.002213,0,0.029423,4e-04,0,0.005297,0.002175,0,0.034883,0.462139,0.340098,0.558846,0.001021,0,0.013026,0.007246,0,0.037375
"PH_FV_6.sorted.bam","6","FV",0.001164,0,0.007947,0.388573,0.328856,0.462031,0.001563,0,0.010399,0.088169,0.047981,0.125393,0.288517,0.245103,0.335349,0.001487,0,0.009375,0.230527,0.15468,0.280962,0.000165,0,0.002016,0.000695,0,0.007859,0.375743,0.296319,0.458989,0.000148,0,0.001723,0.000482,0,0.005621,0.00049,0,0.006475,0.000344,0,0.003764,0.001822,0,0.024812,0.000364,0,0.003737,0.039077,0,0.113534,0.000288,0,0.003736,0.021244,0,0.179221,0.000426,0,0.00564,0.094836,0,0.236463,0.001616,0,0.022708,0.00022,0,0.00293,0.000705,0,0.007997,0.000219,0,0.002604,0.000239,0,0.002471,0.000505,0,0.006181,0.000354,0,0.004698,0.000304,0,0.003684,0.000711,0,0.0094,0.000508,0,0.006391,0.000579,0,0.007861,0.456503,0.305155,0.555682,0.000379,0,0.004625,0.001035,0,0.012229
"PH_FV_7.sorted.bam","7","FV",0.001012,0,0.006633,0.369607,0.305978,0.444776,0.003425,0,0.018868,0.048325,0.008616,0.08126,0.30848,0.25627,0.359741,0.002419,0,0.012512,0.266732,0.213584,0.30502,0.000184,0,0.002177,0.000289,0,0.003233,0.360452,0.293522,0.43631,0.000286,0,0.003533,0.000355,0,0.004409,0.001657,0,0.017033,0.000415,0,0.005502,0.011254,0,0.09797,0.000518,0,0.006674,0.017165,0,0.06809,0.00019,0,0.002212,0.001311,0,0.015434,0.000566,0,0.007545,0.040921,0,0.152179,0.03046,0,0.092552,0.000299,0,0.003456,0.000388,0,0.00449,0.000935,0,0.011149,0.000971,0,0.012337,0.000553,0,0.007221,0.000505,0,0.005927,0.000179,0,0.001987,0.004712,0,0.053247,0.000876,0,0.011934,0.008243,0,0.061125,0.512499,0.413957,0.577852,0.000682,0,0.008093,0.003135,0,0.030726
"PH_FV_8.sorted.bam","8","FV",0.002532,0,0.016571,0.371508,0.311878,0.447152,0.001648,0,0.011707,0.057671,0.00019,0.107145,0.316233,0.264992,0.372712,0.001204,0,0.008394,0.249205,0.192256,0.298222,0.000556,0,0.006722,0.000758,0,0.009377,0.36744,0.307227,0.444063,0.000245,0,0.002644,0.000291,0,0.00365,0.000721,0,0.009023,0.001497,0,0.01905,0.004383,0,0.058359,0.000469,0,0.005566,0.005436,0,0.05803,0.000457,0,0.004096,0.00115,0,0.014514,0.000446,0,0.006234,0.097108,0,0.211489,0.019451,0,0.081029,0.000395,0,0.00468,0.000236,0,0.002473,0.000189,0,0.002447,0.000376,0,0.004292,0.000375,0,0.00377,0.000228,0,0.002811,0.000602,0,0.00685,0.001317,0,0.01859,0.000213,0,0.002684,0.000637,0,0.006697,0.49403,0.382728,0.585807,0.000383,0,0.004854,0.000614,0,0.00841
"PH_FV_9.sorted.bam","9","FV",0.000976,0,0.006845,0.406889,0.350273,0.475223,0.001042,0,0.008062,0.062378,0.006935,0.100596,0.274206,0.239663,0.314285,0.009172,0,0.030011,0.245337,0.175009,0.291305,0.000145,0,0.001804,0.000249,0,0.002719,0.371796,0.277279,0.471602,0.000131,0,0.001683,0.000383,0,0.003545,0.000142,0,0.001775,0.000644,0,0.008092,0.062435,0,0.168952,0.000301,0,0.003426,0.001684,0,0.019951,0.00024,0,0.002738,0.005946,0,0.072724,0.000569,0,0.006999,0.052578,0,0.193142,0.002519,0,0.03014,0.000152,0,0.001801,0.000602,0,0.008509,0.000219,0,0.002653,0.000441,0,0.005804,0.000264,0,0.003402,0.008085,0,0.028999,0.000247,0,0.002549,0.000571,0,0.006775,0.000197,0,0.002187,0.00499,0,0.052843,0.483776,0.347596,0.56281,0.000496,0,0.005653,0.000198,0,0.002441
"PH_GB_10.sorted.bam","10","GB",0.005103,0,0.030899,0.012871,0,0.047104,0.010686,0,0.043146,0.082481,0.026933,0.123783,0.514047,0.402732,0.581213,0.171566,0.126769,0.222088,0.203246,0.156683,0.295078,0.00237,0,0.027213,0.000616,0,0.007764,0.00379,0,0.035259,0.000846,0,0.01087,0.004318,0,0.041238,0.002806,0,0.033199,0.001728,0,0.021514,0.004828,0,0.049164,0.003028,0,0.039714,0.052457,0,0.115878,0.001012,0,0.014193,0.001102,0,0.01374,0.005264,0,0.049779,0.04827,0,0.187844,0.300719,0.188489,0.371474,0.000387,0,0.004864,0.001321,0,0.015582,0.001141,0,0.014962,0.00105,0,0.012099,0.000357,0,0.003926,0.168244,0.120927,0.220347,0.000877,0,0.01156,0.005975,0,0.054711,0.001163,0,0.015277,0.001145,0,0.013808,0.370651,0.26781,0.449824,0.002388,0,0.030684,0.012146,0,0.083117
"PH_GB_11.sorted.bam","11","GB",0.001837,0,0.012327,0.001815,0,0.013914,0.016908,0,0.057801,0.083761,0.000252,0.123349,0.460378,0.358017,0.518491,0.185175,0.13806,0.23454,0.250124,0.200192,0.347811,0.00032,0,0.003275,0.000188,0,0.002006,0.000751,0,0.010077,0.000464,0,0.005927,0.000417,0,0.004755,0.00884,0,0.047887,0.001012,0,0.0114,0.000503,0,0.006254,0.00074,0,0.008147,0.031885,0,0.115506,0.000624,0,0.007151,0.000224,0,0.002638,0.012538,0,0.089255,0.099119,0,0.228691,0.193715,0.077113,0.253742,0.000446,0,0.005921,0.000369,0,0.004107,0.000983,0,0.011861,0.001715,0,0.023896,0.002507,0,0.032158,0.181603,0.134274,0.231414,3e-04,0,0.003872,0.000429,0,0.004192,0.000997,0,0.0134,0.000664,0,0.007182,0.418314,0.308965,0.529448,0.001124,0,0.018018,0.039211,0,0.102193
